Date,Open,High,Low,Close,Adj Close,Volume
2000-09-06,453.365387,455.769226,450.000000,453.846161,251.541306,1899235
2000-09-07,452.884613,455.288452,447.596161,453.846161,251.541306,1044095
2000-09-08,452.403839,461.538452,448.076935,460.576935,255.271851,1414322
2000-09-11,457.692322,462.019226,451.442322,459.134613,254.472504,1531075
2000-09-12,457.692322,459.615387,453.365387,454.326935,251.807892,1323400
2000-09-13,452.403839,458.653839,450.480774,454.326935,251.807892,988624
2000-09-14,455.288452,456.730774,448.557678,453.846161,251.541306,1030224
2000-09-15,450.000000,450.961548,433.653839,436.538452,241.948761,2631746
2000-09-18,436.057678,449.038452,435.576935,442.307678,245.146393,1666769
2000-09-19,442.788452,445.673065,435.576935,438.461548,243.014511,1545492
2000-09-20,435.576935,438.942322,423.076935,435.576935,241.415924,1847547
2000-09-21,427.884613,445.192322,427.403839,432.692322,239.817001,1393821
2000-09-22,445.192322,446.153839,424.038452,440.865387,244.346939,1852487
2000-09-25,438.461548,448.557678,437.500000,446.634613,247.544449,1430416
2000-09-26,438.942322,452.403839,438.942322,446.153839,247.278137,1825824
2000-09-27,447.596161,457.692322,444.711548,457.211548,253.406815,1908686
2000-09-28,455.288452,459.615387,450.961548,453.846161,251.541306,1451411
2000-09-29,449.038452,452.884613,443.750000,444.711548,247.052353,1392235
2000-10-02,446.153839,452.884613,444.230774,450.000000,249.990356,1546363
2000-10-03,450.961548,460.576935,450.000000,454.326935,252.393951,1589835
2000-10-04,452.884613,459.615387,450.961548,452.884613,251.592743,1484496
2000-10-05,454.807678,461.057678,451.923065,459.615387,255.331955,1531218
2000-10-06,457.692322,461.057678,444.711548,457.211548,253.996475,1820715
2000-10-09,454.807678,460.096161,449.519226,450.000000,249.990356,1259388
2000-10-10,451.923065,455.288452,442.788452,446.634613,248.120667,1431014
2000-10-11,436.538452,443.750000,425.480774,435.576935,241.977722,2406456
2000-10-12,435.096161,439.423065,415.384613,419.230774,232.896820,2263170
2000-10-13,420.192322,443.269226,419.230774,438.461548,243.580246,2021877
2000-10-16,438.461548,445.192322,435.576935,444.230774,246.785278,1689246
2000-10-17,443.750000,443.750000,422.596161,427.884613,237.704376,2191280
2000-10-18,413.461548,429.326935,406.730774,426.923065,237.170288,2393963
2000-10-19,426.923065,430.288452,421.153839,427.884613,237.704376,1714570
2000-10-20,421.153839,425.000000,397.115387,400.961548,222.747696,2340013
2000-10-23,397.115387,400.000000,376.923065,382.692322,212.598541,9268909
2000-10-24,388.461548,410.576935,385.096161,410.576935,228.089432,5979389
2000-10-25,410.576935,414.423065,400.961548,407.211548,226.219849,3802812
2000-10-26,407.692322,410.576935,395.192322,400.961548,222.747696,2427152
2000-10-27,405.288452,409.134613,398.557678,401.923065,223.281860,2010320
2000-10-30,403.365387,415.384613,401.923065,415.384613,230.760193,2370524
2000-10-31,416.346161,422.596161,413.942322,421.634613,234.232315,2232373
2000-11-01,421.153839,422.596161,414.423065,418.750000,232.629791,2067026
2000-11-02,417.307678,423.076935,411.538452,412.980774,229.424835,1863966
2000-11-03,413.942322,414.423065,407.211548,410.096161,227.822296,1568125
2000-11-06,412.019226,419.711548,410.096161,419.230774,232.896820,1552811
2000-11-07,419.230774,423.557678,417.307678,422.596161,234.766510,1258426
2000-11-08,422.115387,425.000000,416.346161,419.711548,233.163940,1232738
2000-11-09,415.865387,422.115387,408.653839,419.711548,233.163940,1598363
2000-11-10,413.461548,422.596161,409.615387,414.423065,230.226089,1592851
2000-11-13,400.000000,409.615387,388.461548,395.673065,219.809784,2399605
2000-11-14,395.673065,408.653839,394.230774,405.769226,225.418594,1911975
2000-11-15,402.884613,408.173065,396.634613,403.846161,224.350174,1577719
2000-11-16,401.923065,412.019226,400.480774,404.807678,224.884354,1340716
2000-11-17,405.288452,411.057678,393.750000,399.038452,221.679504,1558401
2000-11-20,394.230774,399.519226,383.653839,385.096161,213.934006,1923337
2000-11-21,385.096161,396.634613,385.096161,390.384613,216.871933,1585220
2000-11-22,384.615387,385.096161,372.115387,373.557678,207.523926,2889055
2000-11-24,380.769226,383.173065,377.403839,379.807678,210.996002,819390
2000-11-27,385.576935,390.865387,377.884613,377.884613,209.927704,2091180
2000-11-28,377.884613,388.221161,375.000000,383.173065,212.865601,1925599
2000-11-29,378.846161,391.826935,376.923065,382.211548,212.331482,1656200
2000-11-30,378.846161,385.096161,368.750000,381.250000,211.797241,2619383
2000-12-01,391.346161,395.673065,387.019226,392.307678,217.940186,2366377
2000-12-04,392.307678,399.038452,390.865387,397.115387,220.611053,1559155
2000-12-05,398.076935,419.230774,397.115387,416.346161,231.294373,2598830
2000-12-06,412.019226,416.346161,406.730774,414.903839,230.493179,2064231
2000-12-07,408.653839,416.346161,408.653839,411.538452,228.623566,1346696
2000-12-08,419.230774,427.403839,417.788452,424.519226,235.834778,2191605
2000-12-11,424.519226,432.211548,418.269226,425.480774,236.368881,2137850
2000-12-12,414.423065,423.557678,402.403839,406.250000,225.685562,3291587
2000-12-13,406.250000,412.500000,405.769226,407.692322,226.486847,2283242
2000-12-14,405.769226,406.250000,395.673065,395.673065,219.809784,2047526
2000-12-15,387.500000,394.230774,378.846161,383.173065,212.865601,4666948
2000-12-18,388.942322,395.673065,388.461548,392.307678,217.940186,1812369
2000-12-19,392.307678,395.673065,385.576935,385.576935,214.201096,1999114
2000-12-20,373.557678,380.288452,364.903839,364.903839,202.716492,2634372
2000-12-21,365.865387,373.076935,362.980774,368.269226,204.585999,2557841
2000-12-22,370.192322,379.807678,368.269226,375.961548,208.859314,1520987
2000-12-26,374.038452,380.288452,369.711548,379.326935,210.728897,1184794
2000-12-27,378.365387,382.692322,370.673065,370.673065,206.591736,1590121
2000-12-28,376.442322,378.365387,366.346161,372.596161,207.663605,1633060
2000-12-29,373.076935,375.480774,366.346161,368.750000,205.519974,1427829
2001-01-02,359.615387,360.576935,327.884613,336.538452,187.567154,4788901
2001-01-03,340.384613,368.750000,337.019226,367.788452,204.984100,5096754
2001-01-04,363.942322,375.000000,362.500000,369.711548,206.055908,3500432
2001-01-05,367.307678,367.788452,354.807678,363.942322,202.840439,2962752
2001-01-08,363.461548,363.461548,343.269226,350.480774,195.337830,3017417
2001-01-09,353.365387,355.769226,336.538452,343.269226,191.318527,2608580
2001-01-10,339.423065,347.115387,332.211548,343.750000,191.586411,3224689
2001-01-11,350.961548,361.538452,348.076935,358.173065,199.625015,3067883
2001-01-12,360.096161,361.057678,346.153839,351.442322,195.873672,2184377
2001-01-16,351.442322,365.865387,350.961548,364.423065,203.108368,2568605
2001-01-17,369.230774,373.076935,357.211548,359.134613,200.160812,3173560
2001-01-18,364.423065,369.711548,358.653839,366.346161,204.180313,2507739
2001-01-19,367.788452,370.192322,358.653839,361.538452,201.500687,2516813
2001-01-22,360.576935,364.423065,349.519226,351.923065,196.141586,2689947
2001-01-23,357.692322,362.500000,354.807678,359.134613,200.160812,2745808
2001-01-24,357.692322,362.980774,352.403839,356.250000,198.553116,2488863
2001-01-25,356.730774,362.980774,352.403839,353.365387,196.945526,2705573
2001-01-26,357.211548,360.096161,342.788452,343.269226,191.318527,3491605
2001-01-29,345.153839,355.769226,338.461548,341.384613,190.268051,2993536
2001-01-30,344.307678,355.923065,341.692322,355.769226,198.285172,2579603
2001-01-31,359.615387,361.153839,350.461548,353.692322,197.127670,2774993
2001-02-01,357.692322,359.461548,353.076935,355.615387,198.199509,2286297
2001-02-02,355.769226,360.769226,352.692322,356.000000,198.413834,2085265
2001-02-05,356.769226,370.000000,354.230774,368.076935,205.144852,2840110
2001-02-06,368.076935,369.923065,363.076935,366.153839,204.073059,2075138
2001-02-07,366.692322,367.692322,358.615387,361.153839,201.286316,1694043
2001-02-08,367.307678,370.384613,361.769226,362.615387,202.100998,2302105
2001-02-09,362.615387,362.692322,349.153839,351.230774,195.755798,2402231
2001-02-12,351.230774,367.846161,351.230774,365.461548,203.687195,2333916
2001-02-13,366.615387,369.153839,362.538452,362.769226,202.186676,1861873
2001-02-14,362.769226,363.000000,354.769226,355.846161,198.328064,1721161
2001-02-15,356.153839,370.000000,355.000000,369.076935,205.702194,3121508
2001-02-16,357.692322,364.076935,355.846161,361.538452,201.500687,2199210
2001-02-20,363.076935,371.615387,362.846161,366.846161,204.458893,2604199
2001-02-21,366.923065,372.692322,363.230774,363.846161,202.786942,2404675
2001-02-22,364.230774,365.384613,354.307678,362.307678,201.929428,2977169
2001-02-23,358.076935,361.538452,346.307678,355.230774,197.985168,3037905
2001-02-26,361.538452,369.307678,355.384613,369.076935,205.702194,2739568
2001-02-27,365.230774,369.230774,361.538452,369.230774,205.787811,2935257
2001-02-28,369.230774,371.076935,350.769226,357.692322,199.357071,3451942
2001-03-01,350.000000,354.384613,345.461548,353.153839,196.827530,3114514
2001-03-02,348.846161,351.230774,342.461548,342.846161,191.082596,2857543
2001-03-05,344.230774,348.923065,343.076935,346.769226,193.965485,2167347
2001-03-06,355.769226,358.461548,348.615387,349.384613,195.428391,2039908
2001-03-07,349.769226,355.846161,349.769226,353.692322,197.837936,1805635
2001-03-08,355.000000,356.615387,346.153839,352.846161,197.364563,2154373
2001-03-09,348.076935,349.000000,334.230774,337.000000,188.501007,2585869
2001-03-12,330.769226,333.076935,296.923065,304.615387,170.386734,5942079
2001-03-13,319.230774,326.923065,313.461548,325.615387,182.133011,5582161
2001-03-14,313.461548,325.000000,308.461548,315.615387,176.539566,4606823
2001-03-15,319.230774,321.923065,313.076935,316.000000,176.754669,3230201
2001-03-16,310.769226,321.153839,308.461548,312.307678,174.689377,5830630
2001-03-19,313.076935,320.153839,308.846161,316.153839,176.840790,2708134
2001-03-20,319.230774,323.846161,307.692322,308.076935,172.322906,2902172
2001-03-21,308.076935,312.307678,299.000000,300.000000,167.805099,3489304
2001-03-22,298.076935,298.538452,280.153839,290.000000,162.211594,7272382
2001-03-23,298.076935,307.615387,293.461548,307.615387,172.064743,5945758
2001-03-26,311.538452,315.384613,308.076935,309.461548,173.097382,4048707
2001-03-27,313.461548,324.923065,311.923065,322.384613,180.325851,4751799
2001-03-28,317.307678,320.000000,313.846161,319.615387,178.776917,3492307
2001-03-29,317.692322,319.076935,313.076935,318.461548,178.131577,3505411
2001-03-30,321.153839,322.461548,317.076935,322.000000,180.110764,3825653
2001-04-02,319.384613,328.076935,314.461548,321.538452,179.852631,3152292
2001-04-03,319.615387,319.923065,302.000000,305.230774,170.730896,3067909
2001-04-04,304.230774,314.615387,300.307678,304.615387,170.386734,3488069
2001-04-05,315.384613,325.000000,312.307678,323.846161,181.143448,3093311
2001-04-06,319.615387,320.769226,310.384613,316.692322,177.141907,3204916
2001-04-09,318.769226,326.153839,317.076935,323.076935,180.713150,2311569
2001-04-10,328.846161,350.230774,327.692322,337.153839,188.587082,3394443
2001-04-11,341.538452,342.307678,328.846161,332.846161,186.177612,2619227
2001-04-12,335.000000,343.846161,332.461548,343.846161,192.330429,2244489
2001-04-16,342.538452,344.230774,337.769226,343.461548,192.115341,1836926
2001-04-17,339.230774,349.923065,338.384613,349.692322,195.600449,2665962
2001-04-18,352.923065,368.923065,350.153839,368.384613,206.056015,4737135
2001-04-19,365.384613,373.461548,364.076935,373.153839,208.723709,2868060
2001-04-20,373.153839,373.153839,365.384613,370.000000,206.959610,3025230
2001-04-23,367.307678,367.384613,360.615387,363.076935,203.087189,2107547
2001-04-24,361.538452,367.692322,353.000000,353.769226,197.880890,2419885
2001-04-25,359.230774,372.923065,356.923065,367.769226,205.711700,2321514
2001-04-26,376.538452,379.923065,373.000000,379.230774,212.122803,2735759
2001-04-27,379.230774,384.230774,371.461548,384.230774,214.919540,2038569
2001-04-30,384.538452,384.692322,369.307678,373.307678,208.809799,2372370
2001-05-01,369.615387,376.538452,367.692322,376.230774,210.444748,1698762
2001-05-02,377.153839,380.307678,370.153839,377.692322,211.262344,2355548
2001-05-03,377.692322,377.769226,369.307678,373.076935,208.680679,2400775
2001-05-04,366.153839,384.461548,365.461548,384.076935,214.833527,2380651
2001-05-07,384.076935,384.615387,380.615387,384.307678,214.962540,1914887
2001-05-08,384.307678,384.615387,374.692322,380.615387,212.897308,1967641
2001-05-09,376.923065,387.692322,375.076935,380.230774,212.682175,3002896
2001-05-10,385.769226,386.153839,380.076935,383.307678,214.403290,1763827
2001-05-11,383.384613,384.615387,373.153839,377.000000,210.875000,1543542
2001-05-14,377.000000,384.538452,375.307678,382.538452,213.972916,1426386
2001-05-15,382.538452,387.384613,379.230774,385.769226,215.780090,2318472
2001-05-16,384.538452,401.923065,381.923065,401.615387,224.643616,3182478
2001-05-17,400.000000,404.846161,397.692322,400.846161,224.213486,2529072
2001-05-18,400.846161,407.615387,399.538452,407.615387,227.999695,2249260
2001-05-21,407.615387,411.923065,405.384613,410.769226,229.763916,2371798
2001-05-22,408.846161,409.923065,397.692322,405.230774,226.665955,2259257
2001-05-23,403.461548,406.384613,393.769226,395.000000,220.943436,2079870
2001-05-24,394.230774,399.461548,390.384613,395.384613,221.158417,1699698
2001-05-25,393.846161,393.846161,381.153839,384.230774,214.919540,2032758
2001-05-29,387.615387,388.846161,381.923065,382.076935,213.714813,1692288
2001-05-30,382.076935,385.000000,376.923065,377.076935,210.918030,2027922
2001-05-31,378.076935,381.923065,375.000000,376.923065,210.831985,1740388
2001-06-01,376.846161,380.076935,369.230774,376.923065,210.831985,1749722
2001-06-04,377.692322,381.692322,376.230774,380.384613,212.768219,1794091
2001-06-05,378.461548,379.615387,374.000000,378.307678,211.606491,1980264
2001-06-06,376.923065,379.153839,372.384613,375.000000,209.756271,1822301
2001-06-07,375.000000,376.769226,370.538452,376.230774,210.444748,1449318
2001-06-08,375.692322,375.692322,367.615387,370.307678,207.131653,2184754
2001-06-11,368.076935,376.538452,363.230774,364.615387,203.947739,2324335
2001-06-12,364.615387,379.000000,355.846161,375.153839,209.842377,4884464
2001-06-13,370.000000,379.153839,366.923065,368.076935,205.883896,4303676
2001-06-14,375.153839,386.230774,368.076935,375.846161,210.229675,7816653
2001-06-15,371.538452,379.615387,369.230774,375.461548,210.014526,5688397
2001-06-18,376.923065,382.461548,373.384613,376.923065,210.831985,2613390
2001-06-19,383.076935,384.461548,375.000000,375.923065,210.272705,2936466
2001-06-20,374.615387,391.153839,373.615387,390.538452,218.447800,3900338
2001-06-21,387.692322,403.230774,387.538452,394.230774,220.513107,4156009
2001-06-22,393.076935,403.307678,393.000000,398.923065,223.137817,3199872
2001-06-25,397.692322,404.692322,385.769226,386.538452,216.210297,3522181
2001-06-26,376.923065,384.384613,375.230774,375.307678,209.928513,4004572
2001-06-27,374.615387,377.692322,367.230774,371.230774,207.648071,3511430
2001-06-28,367.307678,380.384613,364.538452,375.923065,210.272705,3064750
2001-06-29,376.923065,393.000000,372.923065,376.923065,210.831985,6849739
2001-07-02,376.307678,386.153839,376.000000,386.153839,215.995224,3013777
2001-07-03,380.769226,383.846161,378.923065,380.846161,213.026443,2284126
2001-07-05,375.384613,380.000000,372.307678,372.846161,209.227844,2530151
2001-07-06,370.769226,371.000000,358.461548,360.692322,202.407501,3047395
2001-07-09,360.769226,362.538452,356.153839,360.384613,202.234802,2099994
2001-07-10,359.615387,363.384613,351.461548,352.000000,197.529663,2472990
2001-07-11,352.307678,353.384613,340.769226,343.153839,192.565491,3527888
2001-07-12,353.076935,363.076935,345.384613,361.538452,202.882294,2785575
2001-07-13,358.461548,367.307678,354.923065,365.000000,204.824707,2290574
2001-07-16,362.692322,365.384613,352.153839,355.538452,199.515244,1787734
2001-07-17,351.923065,357.846161,349.230774,354.692322,199.040466,2373293
2001-07-18,350.769226,355.769226,349.230774,355.000000,199.213074,2203838
2001-07-19,356.153839,365.000000,354.076935,357.538452,200.637634,1674530
2001-07-20,359.230774,361.153839,355.230774,358.692322,201.285141,1559870
2001-07-23,357.692322,358.615387,347.692322,348.461548,195.544037,1976416
2001-07-24,349.230774,350.384613,332.692322,338.461548,189.932388,3420469
2001-07-25,341.538452,345.461548,331.923065,336.923065,189.068954,3259815
2001-07-26,338.076935,339.230774,332.692322,336.538452,188.853165,3069768
2001-07-27,339.615387,345.000000,337.307678,343.461548,192.738220,2140736
2001-07-30,342.692322,345.384613,333.846161,335.384613,188.205734,2170012
2001-07-31,333.461548,340.384613,330.692322,334.615387,187.774017,3218943
2001-08-01,330.769226,334.846161,326.153839,329.230774,184.752350,3032211
2001-08-02,331.538452,332.153839,323.846161,324.615387,182.162338,3181737
2001-08-03,325.384613,329.230774,322.307678,328.846161,184.536530,1985724
2001-08-06,326.153839,327.000000,317.538452,318.384613,178.665848,2767219
2001-08-07,318.846161,329.615387,317.384613,329.000000,184.622940,3032783
2001-08-08,325.769226,326.923065,319.230774,320.384613,179.788239,1897038
2001-08-09,320.384613,325.000000,317.692322,322.307678,180.867340,1931150
2001-08-10,323.076935,329.307678,318.384613,327.461548,183.759613,1735968
2001-08-13,326.923065,331.615387,323.230774,324.846161,182.291794,1845441
2001-08-14,327.692322,328.846161,320.769226,321.923065,180.651611,1632774
2001-08-15,323.076935,325.461548,320.846161,321.384613,180.349380,1942980
2001-08-16,319.461548,322.307678,315.384613,320.000000,179.572403,2220725
2001-08-17,317.692322,318.461548,310.384613,313.846161,176.119034,2037828
2001-08-20,315.384613,322.307678,310.846161,319.461548,179.270233,1661127
2001-08-21,319.384613,321.769226,310.769226,311.307678,174.694656,1809431
2001-08-22,311.923065,317.692322,309.923065,314.230774,176.334885,2058693
2001-08-23,314.615387,317.769226,312.384613,315.692322,177.155136,1365936
2001-08-24,316.153839,325.076935,315.461548,323.000000,181.255814,1767558
2001-08-27,323.076935,327.384613,320.384613,324.384613,182.032806,1861639
2001-08-28,325.000000,325.384613,316.538452,317.153839,177.975235,1655407
2001-08-29,320.384613,320.384613,312.384613,312.384613,175.298859,1546948
2001-08-30,313.076935,319.230774,306.461548,309.230774,173.529099,2868021
2001-08-31,308.846161,316.923065,308.230774,314.615387,176.550690,2243761
2001-09-04,314.615387,324.384613,310.384613,314.076935,176.248596,2403206
2001-09-05,315.230774,323.000000,311.538452,320.769226,180.004028,2621385
2001-09-06,317.692322,319.384613,310.846161,311.538452,174.824005,2394613
2001-09-07,307.692322,310.000000,302.615387,305.076935,171.198105,3143790
2001-09-10,300.076935,308.923065,299.615387,302.692322,169.859985,3132350
2001-09-17,273.076935,286.153839,265.384613,270.384613,151.730072,9287772
2001-09-18,270.769226,278.461548,258.153839,260.384613,146.118454,5994391
2001-09-19,264.615387,266.538452,238.461533,250.000000,140.290939,7365904
2001-09-20,240.769226,242.538467,233.615387,233.615387,131.096436,6067932
2001-09-21,223.076920,250.076920,219.230774,240.769226,135.110977,11165557
2001-09-24,259.615387,272.846161,251.923080,270.769226,151.945831,9226672
2001-09-25,270.846161,277.923065,266.692322,273.076935,153.240921,5726175
2001-09-26,276.923065,276.923065,269.230774,272.923065,153.847900,3443492
2001-09-27,273.846161,276.923065,269.384613,276.538452,155.885956,2729987
2001-09-28,279.230774,286.923065,277.076935,286.153839,161.306152,4221230
2001-10-01,286.923065,290.461548,285.000000,289.538452,163.214127,3214172
2001-10-02,288.846161,293.153839,282.230774,292.692322,164.991928,2907359
2001-10-03,289.615387,295.923065,287.692322,293.461548,165.425537,3334266
2001-10-04,295.769226,297.692322,285.384613,287.615387,162.130112,3461939
2001-10-05,287.615387,289.923065,278.538452,288.076935,162.390213,2970799
2001-10-08,282.692322,286.538452,278.846161,283.076935,159.571701,2046161
2001-10-09,283.076935,285.923065,280.076935,283.230774,159.658401,1842659
2001-10-10,283.153839,293.384613,280.846161,291.615387,164.384872,2339233
2001-10-11,295.384613,303.769226,294.615387,299.615387,168.894501,3211247
2001-10-12,299.538452,301.076935,288.538452,300.000000,169.111252,2875132
2001-10-15,296.538452,300.615387,292.769226,298.923065,168.504272,1673555
2001-10-16,298.923065,301.923065,293.076935,295.923065,166.813141,2157636
2001-10-17,298.076935,298.153839,284.769226,285.769226,161.089355,2819635
2001-10-18,285.384613,288.461548,283.461548,286.538452,161.523010,1969734
2001-10-19,284.615387,287.692322,281.076935,286.538452,161.523010,2128451
2001-10-22,285.769226,290.769226,284.692322,289.307678,163.083954,2115360
2001-10-23,292.307678,292.692322,284.000000,286.692322,161.609772,1977274
2001-10-24,286.769226,291.538452,283.846161,285.230774,160.785934,2081196
2001-10-25,283.461548,292.000000,277.230774,291.307678,164.211456,2926313
2001-10-26,294.153839,299.846161,289.230774,299.076935,168.591019,2420483
2001-10-29,297.307678,298.076935,287.307678,287.923065,162.303528,1838616
2001-10-30,282.692322,284.461548,279.384613,279.538452,157.577042,1985906
2001-10-31,281.538452,285.769226,278.846161,280.076935,157.880600,2070952
2001-11-01,278.846161,294.076935,277.307678,291.615387,164.384872,2417116
2001-11-02,289.230774,295.384613,285.230774,292.000000,164.601685,1816022
2001-11-05,296.923065,300.769226,295.692322,298.230774,168.113998,1970904
2001-11-06,298.230774,307.538452,295.769226,306.153839,172.580322,2184052
2001-11-07,305.000000,307.384613,300.692322,302.692322,170.628967,1986894
2001-11-08,304.230774,311.307678,303.461548,310.384613,174.965225,2606175
2001-11-09,309.923065,311.384613,306.461548,310.846161,175.225327,1533935
2001-11-12,306.923065,308.846161,297.000000,303.307678,170.975891,2585856
2001-11-13,307.692322,312.230774,306.153839,312.000000,175.875717,2293473
2001-11-14,315.000000,318.461548,311.615387,314.461548,177.263428,1851642
2001-11-15,314.461548,320.000000,313.846161,319.615387,180.168594,2202603
2001-11-16,319.615387,319.615387,309.692322,314.230774,177.133301,2248259
2001-11-19,316.538452,319.846161,313.076935,317.307678,178.867722,1844674
2001-11-20,316.923065,321.307678,313.846161,316.153839,178.217270,1864057
2001-11-21,315.384613,316.923065,308.923065,311.153839,175.398773,1562847
2001-11-23,312.692322,316.538452,311.923065,315.538452,177.870392,681980
2001-11-26,318.846161,320.923065,315.384613,317.846161,179.171280,1638949
2001-11-27,316.923065,321.384613,312.538452,315.923065,178.087265,1824511
2001-11-28,309.615387,315.384613,301.076935,302.692322,170.628967,3090698
2001-11-29,302.692322,306.076935,301.076935,305.615387,172.276733,2000778
2001-11-30,305.615387,306.769226,295.769226,296.153839,166.943176,3067350
2001-12-03,295.384613,295.384613,281.615387,284.000000,160.092056,4382781
2001-12-04,290.384613,293.923065,284.615387,287.307678,161.956589,3792997
2001-12-05,289.230774,294.307678,285.461548,288.846161,162.823914,4575155
2001-12-06,291.538452,295.307678,288.846161,290.384613,163.691055,2517788
2001-12-07,290.461548,290.461548,285.000000,285.769226,161.089355,2128620
2001-12-10,286.153839,293.461548,281.923065,283.076935,159.571701,2697110
2001-12-11,287.307678,288.461548,280.307678,283.000000,159.528366,2693431
2001-12-12,288.076935,288.153839,278.538452,285.000000,160.655777,2941809
2001-12-13,283.461548,291.538452,281.153839,285.000000,160.655777,3393403
2001-12-14,285.000000,292.230774,280.384613,289.615387,163.257462,3395496
2001-12-17,290.769226,298.846161,290.000000,294.615387,166.076004,3473067
2001-12-18,305.769226,308.461548,302.692322,305.538452,172.233353,4292119
2001-12-19,305.384613,315.230774,303.846161,313.692322,176.829773,3549702
2001-12-20,313.846161,316.615387,312.538452,314.153839,177.089859,2425319
2001-12-21,316.153839,318.384613,315.000000,318.076935,179.301239,3987815
2001-12-24,318.076935,318.384613,315.384613,316.846161,178.607544,724074
2001-12-26,314.615387,317.538452,311.923065,311.923065,175.832367,1944176
2001-12-27,311.538452,315.000000,310.153839,315.000000,178.358505,1674621
2001-12-28,313.615387,316.307678,310.923065,313.307678,177.400391,1770834
2001-12-31,311.923065,313.846161,307.923065,308.307678,174.569260,1824004
2002-01-02,310.000000,315.000000,308.076935,315.000000,178.358505,2300129
2002-01-03,311.153839,314.769226,308.846161,312.384613,176.877777,2274675
2002-01-04,313.846161,318.000000,309.846161,315.000000,178.358505,2580903
2002-01-07,312.692322,314.230774,300.769226,302.769226,171.433319,3578497
2002-01-08,305.000000,307.769226,296.923065,299.615387,169.647491,3136653
2002-01-09,297.692322,304.615387,293.769226,296.538452,167.905365,2624999
2002-01-10,296.538452,299.230774,295.384613,297.000000,168.166626,1915940
2002-01-11,300.769226,301.153839,293.538452,294.076935,166.511597,2184286
2002-01-14,293.846161,295.769226,290.615387,291.538452,165.074310,2708225
2002-01-15,290.769226,299.923065,289.000000,297.769226,168.602249,3386149
2002-01-16,295.384613,296.076935,290.076935,290.153839,164.290253,2976337
2002-01-17,299.230774,299.307678,294.615387,298.076935,168.776398,2932852
2002-01-18,295.692322,299.230774,294.230774,297.538452,168.471542,2344836
2002-01-22,303.461548,303.461548,294.076935,294.615387,166.816467,2232308
2002-01-23,294.615387,294.692322,288.384613,289.615387,163.985382,2925234
2002-01-24,293.076935,296.846161,287.230774,288.846161,163.549835,2520011
2002-01-25,292.307678,295.230774,289.307678,294.307678,166.642273,2048358
2002-01-28,296.923065,297.076935,290.461548,293.461548,166.163162,1815151
2002-01-29,292.307678,294.000000,278.615387,280.461548,158.802322,4722809
2002-01-30,280.000000,286.923065,265.307678,283.692322,160.631653,8104941
2002-01-31,284.615387,286.384613,273.076935,285.769226,161.807571,4031690
2002-02-01,283.846161,284.615387,279.923065,283.461548,160.500931,2670824
2002-02-04,276.153839,276.153839,267.076935,269.230774,152.443207,5166304
2002-02-05,270.000000,281.307678,269.923065,278.538452,157.713455,5768880
2002-02-06,279.615387,285.307678,276.461548,284.307678,160.980087,4317183
2002-02-07,284.692322,291.076935,281.153839,286.153839,162.025406,3114033
2002-02-08,287.692322,290.384613,278.692322,286.538452,162.243210,2952807
2002-02-11,286.538452,291.538452,285.000000,290.769226,164.638702,2049931
2002-02-12,288.461548,289.230774,284.230774,288.461548,163.332092,2122835
2002-02-13,290.000000,295.153839,288.461548,293.076935,165.945328,2438709
2002-02-14,293.076935,298.846161,288.769226,292.307678,165.509827,2648763
2002-02-15,292.307678,292.307678,284.769226,285.461548,161.633423,2874222
2002-02-19,283.846161,284.615387,279.384613,280.000000,158.541046,2203279
2002-02-20,281.000000,290.384613,278.076935,289.000000,163.636932,2861053
2002-02-21,292.153839,295.846161,287.538452,288.615387,163.419159,3592810
2002-02-22,288.615387,295.230774,285.230774,293.000000,165.901794,2542670
2002-02-25,292.692322,302.153839,292.307678,301.538452,170.736481,3175991
2002-02-26,301.538452,301.923065,296.153839,298.076935,168.776398,2441920
2002-02-27,301.923065,303.692322,296.153839,298.076935,169.564056,3002103
2002-02-28,301.923065,305.000000,295.846161,296.153839,168.470062,3041675
2002-03-01,300.769226,303.461548,297.692322,303.461548,172.627197,2615327
2002-03-04,306.153839,309.615387,303.615387,309.230774,175.909042,4196608
2002-03-05,307.307678,313.846161,306.153839,311.538452,177.221817,3093155
2002-03-06,311.538452,320.538452,310.769226,319.615387,181.816467,3202719
2002-03-07,321.153839,321.538452,310.769226,315.000000,179.190964,3176446
2002-03-08,319.230774,321.846161,309.538452,312.307678,177.659500,3653195
2002-03-11,315.384613,318.230774,314.307678,316.538452,180.066132,3047447
2002-03-12,311.538452,319.461548,310.230774,316.153839,179.847366,2569788
2002-03-13,313.461548,313.538452,307.076935,307.692322,175.033951,3064724
2002-03-14,309.615387,311.923065,307.692322,310.846161,176.828094,1919281
2002-03-15,311.923065,314.615387,307.000000,309.153839,175.865311,4302766
2002-03-18,309.615387,311.923065,305.615387,306.923065,174.596344,2599792
2002-03-19,307.692322,308.461548,304.538452,306.923065,174.596344,2323152
2002-03-20,305.692322,308.769226,296.153839,298.461548,169.782944,3574545
2002-03-21,294.615387,296.923065,283.307678,288.076935,163.875458,6539429
2002-03-22,288.615387,292.230774,284.846161,291.307678,165.713379,3978221
2002-03-25,293.230774,294.076935,284.615387,284.923065,162.081421,3197909
2002-03-26,285.384613,290.923065,284.615387,287.000000,163.262894,2601365
2002-03-27,286.692322,292.846161,285.000000,288.076935,163.875458,2551484
